 *** DISPLACEMENT ***
  NODE         U              V
    458   9.523810E-10   8.771930E-09
    459   1.031746E-09   9.022556E-09
    460   1.269841E-09   9.523810E-09
    461   1.111111E-09   9.022556E-09
    462   8.730159E-10   8.521303E-09
    463   9.523810E-10   9.273183E-09
    464   7.936508E-10   8.270677E-09
    465   8.730159E-10   9.523810E-09
    466   9.523810E-10   8.521303E-09
    467   7.142857E-10   8.020050E-09
    468   6.349206E-10   7.769424E-09
    469   7.936508E-10   8.020050E-09
    470   5.555556E-10   7.518797E-09
    471   4.761905E-10   7.268170E-09
    472   6.349206E-10   7.518797E-09
    473   3.968254E-10   7.017544E-09
    474   3.174603E-10   6.766917E-09
    475   4.761905E-10   7.017544E-09
    476   2.380952E-10   6.516291E-09
    477   1.587302E-10   6.265664E-09
    478  -6.781791E-22   6.265664E-09
    479   3.174603E-10   6.516291E-09
    480   7.936508E-11   6.015038E-09
    481   1.587302E-10   6.015038E-09
    482  -5.824902E-22   5.513784E-09
    483   7.936508E-10   8.771930E-09
    484   8.730159E-10   9.022556E-09
    485   1.111111E-09   9.523810E-09
    486   9.523810E-10   9.022556E-09
    487   7.142857E-10   8.521303E-09
    488   7.936508E-10   9.273183E-09
    489   6.349206E-10   8.270677E-09
    490   7.142857E-10   9.523810E-09
    491   7.936508E-10   8.521303E-09
    492   5.555556E-10   8.020050E-09
    493   4.761905E-10   7.769424E-09
    494   6.349206E-10   8.020050E-09
    495   3.968254E-10   7.518797E-09
    496   3.174603E-10   7.268170E-09
    497   4.761905E-10   7.518797E-09
    498   2.380952E-10   7.017544E-09
    499   1.587302E-10   6.766917E-09
    500  -7.461008E-22   6.766917E-09
    501   3.174603E-10   7.017544E-09
    502   7.936508E-11   6.516291E-09
    503   1.587302E-10   6.516291E-09
    504  -6.447873E-22   6.015038E-09
    505   6.349206E-10   8.771930E-09
    506   7.142857E-10   9.022556E-09
    507   9.523810E-10   9.523810E-09
    508   7.936508E-10   9.022556E-09
    509   5.555556E-10   8.521303E-09
    510   6.349206E-10   9.273183E-09
    511   4.761905E-10   8.270677E-09
    512   5.555556E-10   9.523810E-09
    513   6.349206E-10   8.521303E-09
    514   3.968254E-10   8.020050E-09
    515   3.174603E-10   7.769424E-09
    516   4.761905E-10   8.020050E-09
    517   2.380952E-10   7.518797E-09
    518   1.587302E-10   7.268170E-09
    519  -8.170258E-22   7.268170E-09
    520   3.174603E-10   7.518797E-09
    521   7.936508E-11   7.017544E-09
    522   1.587302E-10   7.017544E-09
    523  -7.127195E-22   6.516291E-09
    524   4.761905E-10   8.771930E-09
    525   5.555556E-10   9.022556E-09
    526   7.936508E-10   9.523810E-09
    527   6.349206E-10   9.022556E-09
    528   3.968254E-10   8.521303E-09
    529   4.761905E-10   9.273183E-09
    530   3.174603E-10   8.270677E-09
    531   3.968254E-10   9.523810E-09
    532   4.761905E-10   8.521303E-09
    533   2.380952E-10   8.020050E-09
    534   1.587302E-10   7.769424E-09
    535  -8.951637E-22   7.769424E-09
    536   3.174603E-10   8.020050E-09
    537   7.936508E-11   7.518797E-09
    538   1.587302E-10   7.518797E-09
    539  -7.809619E-22   7.017544E-09
    540   3.174603E-10   8.771930E-09
    541   3.968254E-10   9.022556E-09
    542   6.349206E-10   9.523810E-09
    543   4.761905E-10   9.022556E-09
    544   2.380952E-10   8.521303E-09
    545   3.174603E-10   9.273183E-09
    546   1.587302E-10   8.270677E-09
    547  -9.670888E-22   8.270677E-09
    548   2.380952E-10   9.523810E-09
    549   7.936508E-11   9.523810E-09
    550   3.174603E-10   8.521303E-09
    551   7.936508E-11   8.020050E-09
    552   1.587302E-10   8.020050E-09
    553  -8.561319E-22   7.518797E-09
    554   1.587302E-10   8.771930E-09
    555  -1.096414E-21   9.273183E-09
    556  -1.034236E-21   8.771930E-09
    557   2.380952E-10   9.022556E-09
    558   4.761905E-10   9.523810E-09
    559   3.174603E-10   9.022556E-09
    560   7.936508E-11   8.521303E-09
    561   1.587302E-10   9.273183E-09
    562   1.587302E-10   8.521303E-09
    563  -9.313020E-22   8.020050E-09
    564   7.936508E-11   9.022556E-09
    565   3.174603E-10   9.523810E-09
    566   1.587302E-10   9.022556E-09
    567  -9.990274E-22   8.521303E-09
    568   1.587302E-10   9.523810E-09
    569  -1.064581E-21   9.022556E-09
    570  -1.133237E-21   9.523810E-09
 
 *** NODAL STRESS ***
  NODE         SXX            SYY            SXY            SI            S2
----------------------------------------------------------------------------------
      1   3.330669E-14   1.000000E+01  -8.768594E-15   1.000000E+01   3.286260E-14
      2   5.773160E-15   1.000000E+01  -4.243321E-15   1.000000E+01   5.329071E-15
      3   1.776357E-14   1.000000E+01  -6.597864E-15   1.000000E+01   1.776357E-14
      4   4.440892E-16   1.000000E+01  -1.482407E-14   1.000000E+01   0.000000E+00
      5  -1.465494E-14   1.000000E+01  -4.415326E-15   1.000000E+01  -1.509903E-14
      6  -1.776357E-15   1.000000E+01  -6.831269E-16   1.000000E+01  -1.776357E-15
      7   8.770762E-14   1.000000E+01  -7.503685E-15   1.000000E+01   8.792966E-14
      8  -2.353673E-14   1.000000E+01  -1.331190E-14   1.000000E+01  -2.309264E-14
      9  -4.218847E-15   1.000000E+01  -1.448552E-14   1.000000E+01  -4.440892E-15
     10  -1.021405E-14   1.000000E+01  -9.542050E-15   1.000000E+01  -1.065814E-14
     11  -1.132427E-14   1.000000E+01  -2.058471E-14   1.000000E+01  -1.154632E-14
     12   3.996803E-15   1.000000E+01  -3.789402E-15   1.000000E+01   3.552714E-15
     13  -4.440892E-15   1.000000E+01  -1.330616E-14   1.000000E+01  -4.440892E-15
     14  -8.881784E-15   1.000000E+01   4.786825E-16   1.000000E+01  -8.881784E-15
     15   2.664535E-15   1.000000E+01  -1.446837E-15   1.000000E+01   2.664535E-15
     16  -1.787459E-14   1.000000E+01  -1.354236E-14   1.000000E+01  -1.776357E-14
     17   5.995204E-14   1.000000E+01  -7.327255E-15   1.000000E+01   5.950795E-14
     18  -9.325873E-15   1.000000E+01   1.851913E-14   1.000000E+01  -9.769963E-15
     19  -2.575717E-14   1.000000E+01  -4.303558E-15   1.000000E+01  -2.575717E-14
     20  -2.220446E-15   1.000000E+01  -2.659468E-14   1.000000E+01  -2.664535E-15
     21   1.088019E-14   1.000000E+01  -1.804894E-14   1.000000E+01   1.065814E-14
     22  -2.131628E-14   1.000000E+01  -4.015951E-14   1.000000E+01  -2.131628E-14
     23   1.509903E-14   1.000000E+01  -9.608879E-15   1.000000E+01   1.509903E-14
