 *** DISPLACEMENT ***
  NODE         U              V
    431   2.609407E-04   1.311838E-03
    432   2.472134E-04   1.309906E-03
    433   2.335752E-04   1.307978E-03
    434   2.200227E-04   1.306050E-03
    435   2.065527E-04   1.304122E-03
    436   1.931618E-04   1.302191E-03
    437   1.798471E-04   1.300255E-03
    438   1.666055E-04   1.298312E-03
    439   1.534344E-04   1.296361E-03
    440   1.403310E-04   1.294398E-03
    441   1.272927E-04   1.292424E-03
    442   4.170580E-04   1.327788E-03
    443   4.021909E-04   1.325846E-03
    444   3.874574E-04   1.323929E-03
    445   3.728523E-04   1.322035E-03
    446   3.583705E-04   1.320161E-03
    447   3.440071E-04   1.318305E-03
    448   3.297573E-04   1.316465E-03
    449   3.156166E-04   1.314638E-03
    450   3.015807E-04   1.312821E-03
    451   2.876454E-04   1.311014E-03
    452   2.738069E-04   1.309213E-03
    453   2.600612E-04   1.307416E-03
    454   2.464048E-04   1.305622E-03
    455   2.328341E-04   1.303828E-03
    456   2.193457E-04   1.302032E-03
    457   2.059365E-04   1.300232E-03
    458   1.926034E-04   1.298427E-03
    459   1.793434E-04   1.296614E-03
    460   1.661538E-04   1.294792E-03
    461   1.530317E-04   1.292958E-03
    462   1.399747E-04   1.291112E-03
    463   4.300733E-04   1.323629E-03
    464   4.151877E-04   1.321833E-03
    465   4.004362E-04   1.320061E-03
    466   3.858132E-04   1.318311E-03
    467   3.713137E-04   1.316579E-03
    468   3.569327E-04   1.314864E-03
    469   3.426655E-04   1.313164E-03
    470   3.285076E-04   1.311476E-03
    471   3.144545E-04   1.309797E-03
    472   3.005022E-04   1.308127E-03
    473   2.866467E-04   1.306462E-03
    474   2.728840E-04   1.304800E-03
    475   2.592106E-04   1.303140E-03
    476   2.456229E-04   1.301479E-03
    477   2.321176E-04   1.299815E-03
    478   2.186914E-04   1.298148E-03
    479   2.053412E-04   1.296473E-03
    480   1.920641E-04   1.294791E-03
    481   1.788572E-04   1.293098E-03
    482   1.657177E-04   1.291394E-03
    483   1.526432E-04   1.289676E-03
    484   4.430470E-04   1.319343E-03
    485   4.281446E-04   1.317693E-03
    486   4.133763E-04   1.316066E-03
    487   3.987369E-04   1.314459E-03
    488   3.842211E-04   1.312870E-03
    489   3.698240E-04   1.311297E-03
    490   3.555408E-04   1.309737E-03
    491   3.413669E-04   1.308187E-03
    492   3.272981E-04   1.306647E-03
    493   3.133300E-04   1.305114E-03
    494   2.994588E-04   1.303585E-03
    495   2.856805E-04   1.302058E-03
    496   2.719914E-04   1.300532E-03
    497   2.583881E-04   1.299005E-03
    498   2.448671E-04   1.297474E-03
    499   2.314252E-04   1.295938E-03
    500   2.180592E-04   1.294395E-03
    501   2.047662E-04   1.292843E-03
    502   1.915433E-04   1.291280E-03
    503   1.783878E-04   1.289705E-03
    504   1.652970E-04   1.288115E-03
    505   4.559781E-04   1.314930E-03
    506   4.410602E-04   1.313427E-03
    507   4.262766E-04   1.311945E-03
    508   4.116221E-04   1.310481E-03
    509   3.970914E-04   1.309035E-03
    510   3.826796E-04   1.307603E-03
    511   3.683817E-04   1.306183E-03
    512   3.541934E-04   1.304773E-03
    513   3.401101E-04   1.303371E-03
    514   3.261276E-04   1.301975E-03
    515   3.122421E-04   1.300582E-03
